Tool,File,Line,Severity,Rule,Message
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,19,3,StdCyclomaticComplexity,The method 'ingest' has a Standard Cyclomatic Complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,19,3,CognitiveComplexity,"The method 'ingest()' has a cognitive complexity of 26, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,19,3,CyclomaticComplexity,The method 'ingest()' has a cyclomatic complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,48,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,48,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,71,3,StdCyclomaticComplexity,The method 'handleMessage' has a Standard Cyclomatic Complexity of 13.
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,71,3,NcssMethodCount,The method 'handleMessage()' has an NCSS line count of 59
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,71,3,CognitiveComplexity,"The method 'handleMessage(Map<String,Object>)' has a cognitive complexity of 24, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,71,3,CyclomaticComplexity,"The method 'handleMessage(Map<String,Object>)' has a cyclomatic complexity of 16."
PMD(Apex),./force-app/main/default/classes/WhatsAppWebhookRest.cls,72,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/ContentDocumentLinkTrigger.trigger,16,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,1,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,1,3,StdCyclomaticComplexity,The trigger 'CreateTaskOnVendorAssignment' has a Standard Cyclomatic Complexity of 11 (Highest = 10).
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,18,3,StdCyclomaticComplexity,The method 'invoke' has a Standard Cyclomatic Complexity of 10.
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,18,3,CognitiveComplexity,"The trigger 'CreateTaskOnVendorAssignment' has a cognitive complexity of 16, current threshold is 15"
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,18,3,CyclomaticComplexity,The trigger 'CreateTaskOnVendorAssignment' has a cyclomatic complexity of 11.
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,51,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,53,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,53,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,61,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/CreateTaskOnVendorAssignment.trigger,61,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/LeadTrigger.trigger,42,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/triggers/LeadTrigger.trigger,66,3,StdCyclomaticComplexity,The method 'invoke' has a Standard Cyclomatic Complexity of 12.
PMD(Apex),./force-app/main/default/triggers/LeadTrigger.trigger,66,3,CognitiveComplexity,"The trigger 'LeadTrigger' has a cognitive complexity of 33, current threshold is 15"
PMD(Apex),./force-app/main/default/triggers/LeadTrigger.trigger,66,3,CyclomaticComplexity,The trigger 'LeadTrigger' has a cyclomatic complexity of 16.
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,8,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,8,3,StdCyclomaticComplexity,The trigger 'ProjectTrigger' has a Standard Cyclomatic Complexity of 10 (Highest = 9).
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,15,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,15,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,24,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,24,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,37,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,37,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,53,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,53,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,56,3,CognitiveComplexity,"The trigger 'ProjectTrigger' has a cognitive complexity of 16, current threshold is 15"
PMD(Apex),./force-app/main/default/triggers/ProjectTrigger.trigger,56,3,CyclomaticComplexity,The trigger 'ProjectTrigger' has a cyclomatic complexity of 13.
PMD(Apex),./force-app/main/default/triggers/SiteVisitReportTrigger.trigger,1,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/TaskTrigger.trigger,1,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/TaskTrigger.trigger,6,3,CyclomaticComplexity,The trigger 'TaskTrigger' has a cyclomatic complexity of 10.
PMD(Apex),./force-app/main/default/triggers/TaskVendorBudgetTrigger.trigger,1,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,1,3,AvoidLogicInTrigger,Avoid logic in triggers
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,1,3,StdCyclomaticComplexity,The trigger 'VendorAssignmentTrigger' has a Standard Cyclomatic Complexity of 16 (Highest = 15).
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,27,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,36,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,52,3,StdCyclomaticComplexity,The method 'invoke' has a Standard Cyclomatic Complexity of 15.
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,52,3,NcssMethodCount,The method 'invoke()' has an NCSS line count of 47
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,52,3,CognitiveComplexity,"The trigger 'VendorAssignmentTrigger' has a cognitive complexity of 41, current threshold is 15"
PMD(Apex),./force-app/main/default/triggers/VendorAssignmentTrigger.trigger,52,3,CyclomaticComplexity,The trigger 'VendorAssignmentTrigger' has a cyclomatic complexity of 20.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/appointmentApproval/appointmentApproval.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/appointmentApproval/appointmentApproval.js,43,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/appointmentApprovalToOpp/appointmentApprovalToOpp.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/appointmentApprovalToOpp/appointmentApprovalToOpp.js,42,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaAutomaticProjectRequestComp/areliaAutomaticProjectRequestComp.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaAutomaticProjectRequestComp/areliaAutomaticProjectRequestComp.js,83,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""leadId"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaAutomaticProjectRequestComp/areliaAutomaticProjectRequestComp.js,434,2,no-unused-vars,'priceUsd' is assigned a value but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaAutomaticProjectRequestComp/areliaAutomaticProjectRequestComp.js,578,1,,Unused eslint-disable directive (no problems were reported from 'no-param-reassign').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaAutomaticProjectRequestComp/areliaAutomaticProjectRequestComp.js,766,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaManualProjectRequestComp/areliaManualProjectRequestComp.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaManualProjectRequestComp/areliaManualProjectRequestComp.js,77,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaManualProjectRequestComp/areliaManualProjectRequestComp.js,91,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaManualProjectRequestComp/areliaManualProjectRequestComp.js,143,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/areliaManualProjectRequestComp/areliaManualProjectRequestComp.js,226,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/beforeAfter/beforeAfter.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/beforeAfter/beforeAfter.js,90,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialBeforeAfter/commercialBeforeAfter.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialBeforeAfter/commercialBeforeAfter.js,129,2,no-unused-vars,'err' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialBeforeAfter/commercialBeforeAfter.js,183,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,154,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""rooms"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,196,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,206,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,257,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,297,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,354,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,358,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,361,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,374,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,376,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,379,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,394,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,397,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,452,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,471,2,no-unused-vars,'evt' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/commercialShowcase/commercialShowcase.js,475,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/contactSection/contactSection.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/contactSection/contactSection.js,51,2,@lwc/lwc/no-inner-html,Using 'innerHTML/outputHTML/insertAdjacentHTML' is not allowed
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/contactSection/contactSection.js,57,2,@lwc/lwc/no-inner-html,Using 'innerHTML/outputHTML/insertAdjacentHTML' is not allowed
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/contactUs/contactUs.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/customerEnquiry/customerEnquiry.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/customerEnquiry/customerEnquiry.js,211,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setInterval"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/fourPillars/fourPillars.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/fourPillars/fourPillars.js,8,2,no-unused-vars,'ARELIA_RETAIL' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/fourPillars/fourPillars.js,100,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/fourPillars/fourPillars.js,102,2,no-unused-expressions,Expected an assignment or function call and instead saw an expression.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/fourPillars/fourPillars.js,131,2,default-case,Expected a default case.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityComparisons/hospitalityComparisons.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,150,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""rooms"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,193,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,203,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,250,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,271,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,288,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,350,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,398,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,423,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,427,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,450,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,503,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,537,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,561,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,582,2,no-unused-vars,'evt' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,587,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/hospitalityShowcase/hospitalityShowcase.js,590,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcAboutUs/idcAboutUs.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcBookConsultation/idcBookConsultation.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcBookConsultation/idcBookConsultation.js,36,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcBookConsultation/idcBookConsultation.js,44,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcBookConsultation/idcBookConsultation.js,48,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcCommericalPortfolioCover/idcCommericalPortfolioCover.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcCountingComponent/idcCountingComponent.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcCountingComponent/idcCountingComponent.js,20,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcFooterComponent/idcFooterComponent.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcHospitalityCover/idcHospitalityCover.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcOurServices/idcOurServices.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcPortfolio/idcPortfolio.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcResidentialPortfolioCover/idcResidentialPortfolioCover.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/idcWhyChooseExpertise/idcWhyChooseExpertise.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,33,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""recordId"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,49,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""recordId"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,56,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""recordId"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,63,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""recordId"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,65,2,no-unused-vars,'e' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/leadProgressPath/leadProgressPath.js,88,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/luxuryAboutSection/luxuryAboutSection.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/luxuryPortfolio/luxuryPortfolio.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/processBigNumber/processBigNumber.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/projectRequestCodeComponent/projectRequestCodeComponent.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/projectRequestCodeComponent/projectRequestCodeComponent.js,33,1,,Unused eslint-disable directive (no problems were reported from 'no-console').
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/registrationForm/registrationForm.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/registrationForm/registrationForm.js,264,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setInterval"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/registrationPopupForm/registrationPopupForm.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/registrationPopupForm/registrationPopupForm.js,330,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setInterval"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.html,1,2,,Parsing error: Unexpected token <
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,155,2,@lwc/lwc/no-api-reassignments,"Invalid reassignment of public property ""rooms"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,197,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,207,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,254,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,287,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,351,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,355,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,358,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,371,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,373,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,376,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/roomShowcase/roomShowcase.js,391,2,@lwc/lwc/no-async-operation,"Restricted async operation ""requestAnimationFrame"""
